Code,Barcode,Storage,Legal entity,Team,Team type,City,Description,Last return day,Location,Status,Create date,Updated at
000000004804,,C001003,90344-OYSHO SH,Treasury,BAN,SH,BAN Bank files (statement/debit note/etc.) 2018-1~12-2 CITI  2018 JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,,,,,
000000004805,,C001003,90346-ZARA HOME,Treasury,BAN,SH,BAN Bank files (statement/debit note/etc.) 2018-1~12-2 CITI  2018 JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,,,,,
000000004806,,C001003,90185-ZARA SH,Treasury,BAN,SH,BAN Bank files (statement/debit note/etc.) 2018-1~12-3 CITI  2018 JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,,,,,
000000004807,,C001003,90269-PB BJ,Treasury,BAN,BJ,BAN Bank files (statement/debit note/etc.) 2018-1~12-2 CITI  2018 JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,,,,,
000000004808,,C001003,90204-ZARA BJ,Treasury,BAN,BJ,BAN Bank files (statement/debit note/etc.) 2018-1~12-2 CITI  2018 JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,,,,,
000000004809,,C001005,90304-MD SH,Treasury,BAN,SH,BAN Bank files (statement/debit note/etc.) 2018-1~12-1 HSBC  2018 JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,,,,,
000000004810,,C001005,90304-MD SH,Treasury,BAN,SH,BAN Bank files (statement/debit note/etc.) 2018-1~12-2 HSBC  2018 JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
