000000000520,,B003002,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-04-9/16,,,IN,,2018-05-01 06:23:49 UTC,,,,,,,
000000000519,,B003002,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-04-8/16,,,IN,,2018-05-01 06:23:49 UTC,,,,,,,
000000000518,,B003002,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-04-7/16,,,IN,,2018-05-01 06:23:49 UTC,,,,,,,
000000000517,,B003002,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-04-6/16,,,IN,,2018-05-01 06:23:49 UTC,,,,,,,
000000000516,,B003002,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-04-5/16,,,IN,,2018-05-01 06:23:49 UTC,,,,,,,
000000000515,,B003002,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-04-4/16,,,IN,,2018-05-01 06:23:49 UTC,,,,,,,
000000000514,,B003002,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-04-3/16,,,IN,,2018-05-01 06:23:49 UTC,,,,,,,
000000000513,,B003002,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-04-2/16,,,IN,,2018-05-01 06:23:49 UTC,,,,,,,
000000000512,,B003002,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-04-1/16,,,IN,,2018-05-01 06:23:49 UTC,,,,,,,
000000000511,,B003002,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-03-18/18,,,IN,,2018-05-01 06:23:49 UTC,,,,,,,
000000000510,,B003002,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-03-17/18,,,IN,,2018-05-01 06:23:49 UTC,,,,,,,
000000000509,,B003002,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-03-16/18,,,IN,,2018-05-01 06:23:49 UTC,,,,,,,
000000000508,,B003002,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-03-15/18,,,IN,,2018-05-01 06:23:49 UTC,,,,,,,
000000000507,,B003002,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-03-14/18,,,IN,,2018-05-01 06:23:49 UTC,,,,,,,
000000000506,,B003002,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-03-13/18,,,IN,,2018-05-01 06:23:49 UTC,,,,,,,
000000000505,,B003002,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-03-12/18,,,IN,,2018-05-01 06:23:49 UTC,,,,,,,
000000000504,,B003002,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-03-11/18,,,IN,,2018-05-01 06:23:49 UTC,,,,,,,
000000000503,,B003002,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-03-10/18,,,IN,,2018-05-01 06:23:49 UTC,,,,,,,
000000000502,,B003002,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-03-9/18,,,IN,,2018-05-01 06:23:49 UTC,,,,,,,
000000000501,,B003002,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-03-8/18,,,IN,,2018-05-01 06:23:49 UTC,,,,,,,
000000000500,,B003002,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-03-7/18,,,IN,,2018-05-01 06:23:49 UTC,,,,,,,
000000000499,,B003002,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-03-6/18,,,IN,,2018-05-01 06:23:49 UTC,,,,,,,
000000000498,,B003002,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-03-5/18,,,IN,,2018-05-01 06:23:49 UTC,,,,,,,
000000000497,,B003002,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-03-4/18,,,IN,,2018-05-01 06:23:49 UTC,,,,,,,
000000000496,,B003002,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-03-3/18,,,IN,,2018-05-01 06:23:49 UTC,,,,,,,
000000000495,,B003002,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-03-2/18,,,IN,,2018-05-01 06:23:49 UTC,,,,,,,
000000000494,,B003002,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-03-1/18,,,IN,,2018-05-01 06:23:49 UTC,,,,,,,
000000000493,,B003001,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-02-16/16,,,IN,,2018-05-01 06:23:49 UTC,,,,,,,
000000000492,,B003001,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-02-15/16,,,IN,,2018-05-01 06:23:49 UTC,,,,,,,
000000000491,,B003001,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-02-14/16,,,IN,,2018-05-01 06:23:49 UTC,,,,,,,
000000000490,,B003001,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-02-13/16,,,IN,,2018-05-01 06:23:49 UTC,,,,,,,
000000000489,,B003001,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-02-12/16,,,IN,,2018-05-01 06:23:49 UTC,,,,,,,
000000000488,,B003001,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-02-11/16,,,IN,,2018-05-01 06:23:49 UTC,,,,,,,
000000000487,,B003001,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-02-10/16,,,IN,,2018-05-01 06:23:49 UTC,,,,,,,
000000000486,,B003001,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-02-9/16,,,IN,,2018-05-01 06:23:49 UTC,,,,,,,
000000000485,,B003001,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-02-8/16,,,IN,,2018-05-01 06:23:49 UTC,,,,,,,
000000000484,,B003001,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-02-7/16,,,IN,,2018-05-01 06:23:49 UTC,,,,,,,
000000000483,,B003001,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-02-6/16,,,IN,,2018-05-01 06:23:49 UTC,,,,,,,
000000000482,,B003001,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-02-5/16,,,IN,,2018-05-01 06:23:49 UTC,,,,,,,
000000000481,,B003001,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-02-4/16,,,IN,,2018-05-01 06:23:49 UTC,,,,,,,
000000000480,,B003001,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-02-3/16,,,IN,,2018-05-01 06:23:49 UTC,,,,,,,
000000000479,,B003001,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-02-2/16,,,IN,,2018-05-01 06:23:49 UTC,,,,,,,
000000000478,,B003001,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-02-1/16,,,IN,,2018-05-01 06:23:49 UTC,,,,,,,
000000000477,,B003001,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-01-16/16,,,IN,,2018-05-01 06:23:49 UTC,,,,,,,
000000000476,,B003001,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-01-15/16,,,IN,,2018-05-01 06:23:49 UTC,,,,,,,
000000000475,,B003001,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-01-14/16,,,IN,,2018-05-01 06:23:49 UTC,,,,,,,
000000000474,,B003001,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-01-13/16,,,IN,,2018-05-01 06:23:49 UTC,,,,,,,
000000000473,,B003001,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-01-12/16,,,IN,,2018-05-01 06:23:49 UTC,,,,,,,
000000000472,,B003001,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-01-11/16,,,IN,,2018-05-01 06:23:49 UTC,,,,,,,
000000000471,,B003001,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-01-10/16,,,IN,,2018-05-01 06:23:49 UTC,,,,,,,
000000000470,,B003001,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-01-9/16,,,IN,,2018-05-01 06:23:49 UTC,,,,,,,
000000000469,,B003001,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-01-8/16,,,IN,,2018-05-01 06:23:49 UTC,,,,,,,
000000000468,,B003001,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-01-7/16,,,IN,,2018-05-01 06:23:49 UTC,,,,,,,
000000000467,,B003001,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-01-6/16,,,IN,,2018-05-01 06:23:49 UTC,,,,,,,
000000000466,,B003001,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-01-5/16,,,IN,,2018-05-01 06:23:49 UTC,,,,,,,
000000000465,,B003001,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-01-4/16,,,IN,,2018-05-01 06:23:49 UTC,,,,,,,
000000000464,,B003001,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-01-3/16,,,IN,,2018-05-01 06:23:49 UTC,,,,,,,
000000000463,,B003001,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-01-2/16,,,IN,,2018-05-01 06:23:49 UTC,,,,,,,
000000000462,,B003001,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-01-1/16,,,IN,,2018-05-01 06:23:49 UTC,,,,,,,
000000000461,,B005003,90402-RHQ,Accounting-Trade,RHQ,SH,Export 2017-08-15/15,,,IN,,2018-05-01 06:23:49 UTC,,,,,,,
000000000460,,B005003,90402-RHQ,Accounting-Trade,RHQ,SH,Export 2017-08-14/15,,,IN,,2018-05-01 06:23:49 UTC,,,,,,,
000000000459,,B005003,90402-RHQ,Accounting-Trade,RHQ,SH,Export 2017-08-13/15,,,IN,,2018-05-01 06:23:49 UTC,,,,,,,
