Code,Barcode,Storage,Legal entity,Team,Team type,City,Description,Last return day,Location,Status,Create date,Updated at
000000004933,,A001002,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ AP 2018-03~-8/13 凭证,,,,,
000000004934,,A001002,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ AP 2018-03~-9/13 凭证,,,,,
000000004935,,A001002,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ AP 2018-03~-10/13 凭证,,,,,
000000004936,,A001002,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ AP 2018-03~-11/13 凭证,,,,,
000000004937,,A001002,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ AP 2018-03~-12/13 凭证,,,,,
000000004938,,A001002,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ AP 2018-03~-13/13 凭证,,,,,
000000005236,,B003002,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2018-06~06-1/1 ,,,,,
000000005237,,B003002,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2018-08~08-1/4 ,,,,,
000000005238,,B003002,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2018-08~08-2/4 ,,,,,
000000005239,,B003002,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2018-08~08-3/4 ,,,,,
000000005240,,B003002,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2018-08~08-4/4 ,,,,,
000000005241,,B003002,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2018-09~09-1/4 ,,,,,
000000005242,,B003002,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2018-09~09-2/4 ,,,,,
000000005243,,B003002,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2018-09~09-3/4 ,,,,,
000000005244,,B003002,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2018-09~09-4/4 ,,,,,
000000005245,,B003002,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2018-10~10-1/5 ,,,,,
000000005246,,B003002,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2018-10~10-2/5 ,,,,,
000000005247,,B003002,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2018-10~10-3/5 ,,,,,
000000005248,,B003002,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2018-10~10-4/5 ,,,,,
000000005249,,B003002,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2018-10~10-5/5 ,,,,,
000000005250,,B003002,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2018-11~11-1/4 ,,,,,
000000005251,,B003002,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2018-11~11-2/4 ,,,,,
000000005252,,B003002,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2018-11~11-3/4 ,,,,,
000000005253,,B003002,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2018-11~11-4/4 ,,,,,
000000005254,,B003002,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2018-12~12-1/3 ,,,,,
000000005255,,B003003,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2018-12~12-2/3 ,,,,,
000000005256,,B003003,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2018-12~12-3/3 ,,,,,
000000005257,,B002001,90402-RHQ,Accounting-Trade,RHQ,SH,API 显著标识 2018-01~07-1/1 ,,,,,
000000005258,,B002001,90402-RHQ,Accounting-Trade,RHQ,SH,API 显著标识 2018-08~08-1/1 ,,,,,
000000005259,,B002001,90402-RHQ,Accounting-Trade,RHQ,SH,API 显著标识 2018-09~09-1/1 ,,,,,
000000005260,,B002001,90402-RHQ,Accounting-Trade,RHQ,SH,API 显著标识 2018-10~10-1/1 ,,,,,
000000005261,,B002001,90402-RHQ,Accounting-Trade,RHQ,SH,API 显著标识 2018-11~11-1/1 ,,,,,
000000005262,,B002001,90402-RHQ,Accounting-Trade,RHQ,SH,API 显著标识 2018-12~12-1/1 ,,,,,
