Code,Barcode,Storage,Legal entity,Team,Team type,City,Description,Last return day,Location,Status,Create date,Updated at
000000005707,,B003004,90402-RHQ,AccountingTrade,RHQ,SH,RHQ Export 2018-10~10-21/24 ,,,IN,,
000000005708,,B003004,90402-RHQ,AccountingTrade,RHQ,SH,RHQ Export 2018-10~10-22/24 ,,,IN,,
000000005709,,B003004,90402-RHQ,AccountingTrade,RHQ,SH,RHQ Export 2018-10~10-23/24 ,,,IN,,
000000005710,,B003004,90402-RHQ,AccountingTrade,RHQ,SH,RHQ Export 2018-10~10-24/24 ,,,IN,,
000000005711,,B003004,90402-RHQ,AccountingTrade,RHQ,SH,RHQ Export 2018-11~11-1/20 ,,,IN,,
000000005712,,B003004,90402-RHQ,AccountingTrade,RHQ,SH,RHQ Export 2018-11~11-2/20 ,,,IN,,
000000005713,,B003004,90402-RHQ,AccountingTrade,RHQ,SH,RHQ Export 2018-11~11-3/20 ,,,IN,,
000000005714,,B003004,90402-RHQ,AccountingTrade,RHQ,SH,RHQ Export 2018-11~11-4/20 ,,,IN,,
000000005715,,B003004,90402-RHQ,AccountingTrade,RHQ,SH,RHQ Export 2018-11~11-5/20 ,,,IN,,
000000005716,,B003004,90402-RHQ,AccountingTrade,RHQ,SH,RHQ Export 2018-11~11-6/20 ,,,IN,,
000000005717,,B003004,90402-RHQ,AccountingTrade,RHQ,SH,RHQ Export 2018-11~11-7/20 ,,,IN,,
000000005718,,B003004,90402-RHQ,AccountingTrade,RHQ,SH,RHQ Export 2018-11~11-8/20 ,,,IN,,
000000005719,,B003004,90402-RHQ,AccountingTrade,RHQ,SH,RHQ Export 2018-11~11-9/20 ,,,IN,,
000000005720,,B003004,90402-RHQ,AccountingTrade,RHQ,SH,RHQ Export 2018-11~11-10/20 ,,,IN,,
000000005721,,B002004,90402-RHQ,AccountingTrade,RHQ,SH,RHQ Export 2018-11~11-11/20 ,,,IN,,
000000005722,,B002004,90402-RHQ,AccountingTrade,RHQ,SH,RHQ Export 2018-11~11-12/20 ,,,IN,,
000000005723,,B002004,90402-RHQ,AccountingTrade,RHQ,SH,RHQ Export 2018-11~11-13/20 ,,,IN,,
000000005724,,B002004,90402-RHQ,AccountingTrade,RHQ,SH,RHQ Export 2018-11~11-14/20 ,,,IN,,
000000005725,,B002004,90402-RHQ,AccountingTrade,RHQ,SH,RHQ Export 2018-11~11-15/20 ,,,IN,,
000000005726,,B002004,90402-RHQ,AccountingTrade,RHQ,SH,RHQ Export 2018-11~11-16/20 ,,,IN,,
000000005727,,B002004,90402-RHQ,AccountingTrade,RHQ,SH,RHQ Export 2018-11~11-17/20 ,,,IN,,
000000005728,,B002004,90402-RHQ,AccountingTrade,RHQ,SH,RHQ Export 2018-11~11-18/20 ,,,IN,,
000000005729,,B002004,90402-RHQ,AccountingTrade,RHQ,SH,RHQ Export 2018-11~11-19/20 ,,,IN,,
000000005730,,B002004,90402-RHQ,AccountingTrade,RHQ,SH,RHQ Export 2018-11~11-20/20 ,,,IN,,
000000005731,,B002004,90402-RHQ,AccountingTrade,RHQ,SH,RHQ Export 2018-12~12-1/17 ,,,IN,,
000000005732,,B002004,90402-RHQ,AccountingTrade,RHQ,SH,RHQ Export 2018-12~12-2/17 ,,,IN,,
000000005733,,B002004,90402-RHQ,AccountingTrade,RHQ,SH,RHQ Export 2018-12~12-3/17 ,,,IN,,
000000005734,,B002004,90402-RHQ,AccountingTrade,RHQ,SH,RHQ Export 2018-12~12-4/17 ,,,IN,,
000000005735,,B002004,90402-RHQ,AccountingTrade,RHQ,SH,RHQ Export 2018-12~12-5/17 ,,,IN,,
000000005736,,B002004,90402-RHQ,AccountingTrade,RHQ,SH,RHQ Export 2018-12~12-6/17 ,,,IN,,
000000005737,,B002004,90402-RHQ,AccountingTrade,RHQ,SH,RHQ Export 2018-12~12-7/17 ,,,IN,,
000000005738,,B002004,90402-RHQ,AccountingTrade,RHQ,SH,RHQ Export 2018-12~12-8/17 ,,,IN,,
000000005739,,B002004,90402-RHQ,AccountingTrade,RHQ,SH,RHQ Export 2018-12~12-9/17 ,,,IN,,
000000005740,,B002004,90402-RHQ,AccountingTrade,RHQ,SH,RHQ Export 2018-12~12-10/17 ,,,IN,,
000000005741,,B002004,90402-RHQ,AccountingTrade,RHQ,SH,RHQ Export 2018-12~12-11/17 ,,,IN,,
000000005742,,B002004,90402-RHQ,AccountingTrade,RHQ,SH,RHQ Export 2018-12~12-12/17 ,,,IN,,
000000005743,,B002004,90402-RHQ,AccountingTrade,RHQ,SH,RHQ Export 2018-12~12-13/17 ,,,IN,,
000000005744,,B002004,90402-RHQ,AccountingTrade,RHQ,SH,RHQ Export 2018-12~12-14/17 ,,,IN,,
000000005745,,B002004,90402-RHQ,AccountingTrade,RHQ,SH,RHQ Export 2018-12~12-15/17 ,,,IN,,
000000005746,,B002004,90402-RHQ,AccountingTrade,RHQ,SH,RHQ Export 2018-12~12-16/17 ,,,IN,,
000000005747,,B002004,90402-RHQ,AccountingTrade,RHQ,SH,RHQ Export 2018-12~12-17/17 ,,,IN,,
000000005748,,B003005,90402-RHQ,AccountingTrade,RHQ,SH,RHQ Export 2019-02~02-18/19,,,IN,,
000000005749,,B003005,90402-RHQ,AccountingTrade,RHQ,SH,RHQ Export 2019-02~02-19/19,,,IN,,
000000005750,,B003008,90402-RHQ,AccountingTrade,RHQ,SH,RHQ DP 2019-05~05-2/2 增值税进项发票,,,IN,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
